TradeID,Acc_ID,Action,StockID,Price,Quantities,Date,Time
09037,61662366223,Buy,3083,46.61,1800,2008/01/25,11:20:38.000000
09038,81235670942,Sell,1319,113.42,8700,2008/01/25,11:57:45.000000
09039,40490476271,Buy,00792B,31.10,5200,2008/01/28,09:02:06.000000
09040,94097331317,Buy,1533,43.30,9300,2008/01/28,11:54:00.000000
09041,25728815073,Buy,6586,54.52,10000,2008/01/28,12:39:20.000000
09042,85724161405,Buy,6175,40.02,1500,2008/01/28,12:48:25.000000
09043,98311056263,Buy,2609,76.18,2221,2008/01/28,13:11:00.000000
09044,04761476907,Buy,00657K,13.56,8600,2008/01/29,09:11:19.000000
09045,13609988671,Sell,6715,164.86,4800,2008/01/30,12:01:27.000000
09046,64319175053,Buy,1597,64.28,2700,2008/02/01,09:02:16.000000
09047,23461335518,Sell,6123,71.75,9620,2008/02/01,11:09:50.000000
09048,35982772468,Sell,6187,217.56,4200,2008/02/01,11:23:46.000000
09049,98548354469,Sell,7419,21.78,4800,2008/02/01,11:43:39.000000
09050,90613403267,Sell,3455,95.08,2900,2008/02/01,11:47:14.000000
09051,30169215835,Sell,8489,26.47,1100,2008/02/01,12:52:41.000000
09052,29694437841,Buy,1905,23.23,7700,2008/02/04,09:24:35.000000
09053,83811715190,Buy,2115,35.97,3400,2008/02/05,12:45:29.000000
09054,21345440962,Buy,5310,36.75,4500,2008/02/06,10:51:53.000000
09055,58740568243,Sell,1268,153.05,9900,2008/02/06,12:48:24.000000
09056,12585809976,Sell,5220,25.36,9300,2008/02/06,12:56:28.000000
09057,28894574133,Sell,3430,62.24,2200,2008/02/07,10:08:51.000000
09058,32431480482,Buy,1337,7.58,5300,2008/02/08,12:11:08.000000
09059,53573231939,Buy,3356,61.44,4800,2008/02/11,11:11:48.000000
09060,15998373402,Buy,4503,55.42,3500,2008/02/11,11:29:44.000000
09061,29521240865,Buy,3004,107.06,3700,2008/02/11,11:47:31.000000
09062,81862791159,Sell,4198,50.03,100,2008/02/11,12:55:02.000000
09063,34291985217,Buy,6435,106.05,4300,2008/02/12,11:47:57.000000
09064,44801838226,Sell,2881A,66.49,3000,2008/02/12,12:40:54.000000
09065,94781634715,Sell,4167,24.16,1000,2008/02/13,12:46:16.000000
09066,87762894932,Buy,00898,6.73,900,2008/02/15,09:31:57.000000
09067,72082501633,Sell,4915,100.81,1100,2008/02/15,12:01:03.000000
09068,01777744749,Buy,6579,169.31,3000,2008/02/15,12:49:46.000000
09069,11594846670,Sell,3252,21.07,400,2008/02/18,09:03:22.000000
09070,17285598180,Buy,6768,88.92,8100,2008/02/18,09:39:04.000000
09071,03137653795,Sell,8084,81.55,1000,2008/02/19,10:56:37.000000
09072,94868484906,Sell,2432,37.94,3500,2008/02/19,11:47:22.000000
09073,14452148614,Buy,4728,261.12,9700,2008/02/19,12:46:20.000000
09074,10627495081,Buy,6684,78.06,3800,2008/02/19,13:14:51.000000
09075,55899823310,Buy,6588,36.28,8300,2008/02/19,13:23:12.000000
09076,65395263752,Sell,6155,27.94,7300,2008/02/20,10:41:44.000000
09077,60523187383,Buy,4582,30.14,7800,2008/02/21,10:15:23.000000
09078,29555292597,Buy,6838,58.10,400,2008/02/21,12:11:39.000000
09079,05632576049,Buy,2897,10.09,9400,2008/02/21,12:57:34.000000
09080,56815724434,Buy,6175,39.94,2207,2008/02/21,13:29:40.000000
09081,01036874083,Buy,6743,52.19,6000,2008/02/22,09:42:59.000000
09082,38258325528,Sell,00781B,30.47,9500,2008/02/22,11:19:31.000000
09083,88053728096,Sell,00680L,8.92,6800,2008/02/25,09:30:53.000000
09084,09220769481,Buy,2707,225.06,9800,2008/02/25,11:19:55.000000
09085,80413600134,Buy,4912,127.30,9700,2008/02/26,12:17:07.000000
09086,13152610497,Buy,8489,27.37,6900,2008/02/27,10:27:56.000000
09087,36360594595,Sell,7726,58.89,7800,2008/02/27,10:34:08.000000
09088,83782669919,Buy,8038,31.45,4500,2008/02/27,12:11:49.000000
09089,31491090321,Buy,6203,77.47,1600,2008/02/28,09:45:26.000000
09090,20726360900,Sell,6561,366.23,1773,2008/02/28,09:58:52.000000
09091,51529984702,Buy,9955,26.91,9100,2008/02/28,12:13:13.000000
09092,81180839358,Sell,6767,40.59,6600,2008/02/29,12:24:40.000000
09093,35031457277,Buy,00920,13.49,1800,2008/03/03,10:24:43.000000
09094,04765613002,Sell,1437,35.56,4800,2008/03/03,10:58:17.000000
09095,56772638429,Sell,1609,52.57,9300,2008/03/03,11:11:00.000000
09096,24675941873,Sell,3646,32.70,3500,2008/03/03,12:24:01.000000
09097,13235893171,Buy,1308,17.20,200,2008/03/03,13:16:52.000000
09098,50066574179,Buy,1110,19.12,700,2008/03/04,12:27:51.000000
09099,74829881812,Sell,6661,23.54,6600,2008/03/05,10:58:21.000000
09100,40088856096,Buy,1707,153.11,8800,2008/03/05,12:34:52.000000
09101,87695912705,Buy,6858,25.79,2100,2008/03/06,09:10:56.000000
09102,51503966730,Buy,00731,82.82,9100,2008/03/06,12:01:55.000000
09103,94220530782,Sell,00643,11.41,10000,2008/03/07,09:33:44.000000
09104,32389105996,Buy,3521,20.34,4700,2008/03/07,10:46:22.000000
09105,04868078187,Buy,9944,24.71,500,2008/03/10,09:51:55.000000
09106,23879650850,Sell,2248,41.01,2400,2008/03/10,10:33:16.000000
09107,22540069890,Buy,4174,60.30,7000,2008/03/10,12:23:36.000000
09108,90217866825,Buy,1813,18.76,2300,2008/03/11,10:18:31.000000
09109,30042120912,Sell,2645,115.54,3300,2008/03/11,12:30:56.000000
09110,05204041417,Sell,4721,74.50,5900,2008/03/11,12:45:46.000000
09111,47769275010,Buy,3492,21.80,7100,2008/03/12,12:36:19.000000
09112,53580355472,Sell,2062,31.80,6900,2008/03/12,12:58:23.000000
09113,29340403217,Sell,6154,17.54,8200,2008/03/13,09:03:50.000000
09114,41073460201,Buy,4537,18.20,3900,2008/03/13,09:22:21.000000
09115,11951462745,Sell,3149,24.48,5000,2008/03/13,11:42:52.000000
09116,45408131528,Buy,1414,19.79,4200,2008/03/13,12:04:01.000000
09117,64804393852,Sell,4565,132.92,8600,2008/03/13,13:07:41.000000
09118,87486922211,Sell,5228,20.55,4400,2008/03/14,10:06:30.000000
09119,35205752336,Buy,00749B,34.47,6500,2008/03/14,10:44:04.000000
09120,09932701989,Buy,6550,64.95,9400,2008/03/17,13:11:29.000000
09121,18541257986,Buy,6648,25.95,9900,2008/03/18,11:19:38.000000
09122,31034800746,Sell,1466,14.23,200,2008/03/18,12:01:24.000000
09123,41295971531,Buy,6576,100.53,5200,2008/03/18,12:57:02.000000
09124,70723929335,Buy,6676,29.91,900,2008/03/19,09:38:11.000000
09125,93414767513,Buy,1530,30.94,7500,2008/03/19,10:54:32.000000
09126,00078120650,Sell,1271,112.80,6100,2008/03/19,11:12:22.000000
09127,10902714291,Buy,8349A,45.72,9600,2008/03/19,11:46:31.000000
09128,43785275054,Sell,8929,19.02,5000,2008/03/20,09:03:46.000000
09129,51341037262,Buy,5245,34.39,7800,2008/03/20,10:16:42.000000
09130,51104539819,Sell,6737,60.48,5500,2008/03/20,12:00:33.000000
09131,17597523597,Sell,6997,157.82,7700,2008/03/20,12:20:55.000000
09132,09682060522,Buy,8367,50.18,6600,2008/03/20,12:27:15.000000
09133,57302638569,Sell,6911,49.02,9400,2008/03/21,09:51:32.000000
09134,62459004796,Sell,3003,84.69,1000,2008/03/21,10:10:06.000000
09135,00374964526,Sell,1815,20.66,6900,2008/03/21,10:22:42.000000
09136,02595433405,Buy,6848,16.09,5300,2008/03/21,11:23:29.000000
09137,24803125361,Sell,6720,151.85,3300,2008/03/21,11:40:12.000000
09138,02745847992,Sell,2486,77.81,9200,2008/03/21,12:43:05.000000
09139,64136014206,Buy,4908,106.37,7200,2008/03/24,09:09:14.000000
09140,90549862368,Sell,6546,141.09,5800,2008/03/24,11:49:33.000000
09141,54321737392,Buy,5355,11.84,5600,2008/03/24,11:49:48.000000
09142,97070281910,Buy,6927,96.22,8810,2008/03/25,11:04:48.000000
09143,03206336864,Buy,6485,78.78,8600,2008/03/25,11:18:49.000000
09144,99845472516,Buy,3289,123.65,9700,2008/03/25,12:49:40.000000
09145,38063730528,Buy,6588,36.71,6500,2008/03/25,13:09:06.000000
09146,83034923045,Buy,1525,72.47,6600,2008/03/25,13:15:43.000000
09147,12208254678,Buy,2365,20.98,6300,2008/03/26,09:37:55.000000
09148,42937095387,Sell,8477,18.01,9800,2008/03/26,10:11:41.000000
09149,87441484653,Buy,6622,15.09,7900,2008/03/26,11:04:54.000000
09150,07314481390,Sell,6716,103.12,6200,2008/03/27,09:13:52.000000
09151,17286437057,Sell,8071,16.98,1900,2008/03/27,11:36:24.000000
09152,31825443752,Sell,5903,180.01,4200,2008/03/27,11:54:04.000000
09153,30692226083,Sell,2104,19.51,1700,2008/03/28,10:01:19.000000
09154,49694898673,Sell,3673,36.10,5600,2008/03/28,11:16:29.000000
09155,51169103865,Buy,2545,56.43,2300,2008/03/28,13:03:57.000000
09156,91759934994,Buy,2546,102.66,5800,2008/03/31,12:28:10.000000
09157,30659014413,Buy,3115,10.89,8929,2008/04/01,09:12:08.000000
09158,81630083575,Sell,2206,75.99,8400,2008/04/02,10:47:47.000000
09159,91906656350,Sell,2427,28.42,1400,2008/04/02,12:53:30.000000
09160,16796665914,Sell,6576,85.55,3100,2008/04/03,09:04:17.000000
09161,36096408654,Sell,4729,17.00,7800,2008/04/03,11:43:48.000000
09162,12116614968,Buy,3217,168.03,1400,2008/04/04,10:25:23.000000
09163,22744404122,Buy,6020,20.73,5600,2008/04/08,11:00:43.000000
09164,89618834461,Sell,00939,14.53,8800,2008/04/08,13:09:49.000000
09165,42447985698,Buy,5211,24.87,6300,2008/04/09,09:27:36.000000
09166,41655491056,Sell,3702,85.31,1800,2008/04/09,10:38:03.000000
09167,48408689962,Buy,6903,197.10,5300,2008/04/11,09:46:28.000000
09168,89622177628,Sell,1416,13.69,9600,2008/04/11,11:03:11.000000
09169,30684256296,Sell,6804,47.19,5600,2008/04/14,11:59:32.000000
09170,55701543336,Buy,5388,119.77,7200,2008/04/15,12:36:13.000000
09171,04427257360,Buy,2429,19.33,1500,2008/04/16,10:53:25.000000
09172,60969385664,Sell,4915,102.49,8500,2008/04/16,13:13:27.000000
09173,41595994119,Buy,3684,47.71,8000,2008/04/17,12:21:34.000000
09174,42876440502,Sell,5356,38.43,3000,2008/04/18,09:19:42.000000
09175,12962636400,Buy,0055,24.52,600,2008/04/18,09:35:05.000000
09176,94977107611,Sell,8059,24.37,6800,2008/04/18,10:16:50.000000
09177,64744413917,Buy,00643K,2.42,200,2008/04/18,12:17:17.000000
09178,70944408546,Sell,4934,23.85,2300,2008/04/18,13:07:10.000000
09179,53701256089,Sell,8404,23.05,3400,2008/04/21,09:24:03.000000
09180,49431262046,Sell,1409,17.02,3900,2008/04/21,11:06:19.000000
09181,70476755477,Buy,020027,5.12,300,2008/04/21,12:26:10.000000
09182,46815874061,Sell,00634R,4.58,8300,2008/04/22,09:28:13.000000
09183,75766408495,Sell,6541,41.99,1400,2008/04/22,12:18:35.000000
09184,87337453038,Sell,6727,67.78,6400,2008/04/23,11:40:50.000000
09185,25537423635,Sell,020028,8.60,3200,2008/04/23,12:04:45.000000
09186,75796843454,Sell,5487,30.68,3000,2008/04/23,13:03:20.000000
09187,80721210232,Buy,2882A,57.68,5500,2008/04/24,09:39:27.000000
09188,14878364029,Sell,5347,85.38,4500,2008/04/24,11:31:06.000000
09189,58063614562,Buy,6498,88.09,9300,2008/04/25,11:46:12.000000
09190,24668654133,Sell,6922,115.64,4500,2008/04/28,10:09:55.000000
09191,31337867216,Sell,6496,27.90,4000,2008/04/29,10:41:08.000000
09192,00235296826,Buy,2926,59.86,5100,2008/04/29,12:03:06.000000
09193,03246651695,Buy,3231,124.89,7400,2008/04/30,10:04:27.000000
09194,95337473466,Buy,6816,55.64,9600,2008/04/30,10:07:58.000000
09195,88034853923,Buy,1325,30.30,6800,2008/04/30,11:21:25.000000
09196,54881729951,Buy,8421,12.89,7200,2008/04/30,12:24:08.000000
09197,05249431212,Sell,6116,9.59,9800,2008/05/01,10:28:54.000000
09198,85330556443,Sell,2313,76.57,4200,2008/05/01,10:49:01.000000
09199,19481334133,Buy,3050,22.35,8000,2008/05/02,09:10:43.000000
09200,15985142856,Buy,2424,28.33,800,2008/05/02,13:20:10.000000
09201,57920848686,Sell,3346,44.72,4500,2008/05/05,11:00:10.000000
09202,18366563873,Buy,2887,19.75,7200,2008/05/05,11:47:17.000000
09203,59617147179,Buy,4609,9.92,200,2008/05/05,13:05:49.000000
09204,32280176758,Sell,7728,313.43,9700,2008/05/07,10:21:35.000000
09205,59903264333,Sell,2630,47.50,9500,2008/05/07,12:20:37.000000
09206,95815437692,Sell,2756,96.55,7000,2008/05/08,09:01:58.000000
09207,18035692502,Buy,00655L,25.41,3591,2008/05/08,09:45:23.000000
09208,32775813684,Buy,6109,14.00,400,2008/05/08,10:02:19.000000
09209,24692250318,Sell,00845B,35.57,1700,2008/05/08,10:09:41.000000
09210,11551107262,Buy,3607,17.05,8700,2008/05/08,10:52:02.000000
09211,21055932110,Sell,3406,472.99,500,2008/05/08,11:20:15.000000
09212,15684195307,Buy,6412,139.22,1600,2008/05/08,12:42:40.000000
09213,22541058464,Buy,02001L,23.25,3600,2008/05/09,09:02:54.000000
09214,50011230785,Buy,00750B,38.15,8000,2008/05/09,09:20:03.000000
09215,48110612394,Buy,2413,23.57,300,2008/05/09,12:57:47.000000
09216,01684043107,Sell,8926,42.04,6500,2008/05/12,09:36:07.000000
09217,70722307056,Buy,8421,14.79,6000,2008/05/12,10:03:28.000000
09218,48035441211,Sell,8481,53.25,9500,2008/05/14,09:36:56.000000
09219,53920469793,Buy,4916,32.05,8500,2008/05/15,10:27:17.000000
09220,25749824438,Buy,4439,107.41,4300,2008/05/15,11:22:41.000000
09221,17609601890,Buy,1702,60.73,7300,2008/05/16,09:42:26.000000
09222,39122347892,Sell,00763U,32.82,4700,2008/05/16,09:45:14.000000
09223,02730833632,Sell,5468,18.96,8200,2008/05/16,09:54:42.000000
09224,30158809628,Buy,2027,37.27,2500,2008/05/16,10:04:23.000000
09225,60991872637,Buy,00851,43.68,2300,2008/05/16,11:17:40.000000
09226,53269195089,Sell,020018,22.57,9000,2008/05/16,12:50:14.000000
09227,61797186809,Sell,2855,28.24,1400,2008/05/19,09:31:40.000000
09228,17739046658,Sell,1471,16.11,8100,2008/05/19,10:18:43.000000
09229,80442220271,Buy,5439,96.37,6092,2008/05/19,11:32:12.000000
09230,75820769128,Buy,3479,109.94,3100,2008/05/20,10:57:11.000000
09231,79048940069,Buy,1802,16.38,9000,2008/05/20,11:55:29.000000
09232,81422487047,Buy,3218,262.65,9600,2008/05/20,12:00:18.000000
09233,38376686207,Buy,6473,9.62,9000,2008/05/20,12:11:02.000000
09234,96873922070,Buy,00665L,7.28,8800,2008/05/21,11:11:35.000000
09235,70530143100,Sell,6747,187.09,4900,2008/05/22,09:02:10.000000
09236,60581377584,Sell,7705,83.83,3400,2008/05/22,09:51:12.000000
09237,85474330199,Buy,2904,19.81,5700,2008/05/22,09:52:37.000000
09238,68524345955,Buy,2006,75.08,5200,2008/05/22,09:55:08.000000
09239,51888893113,Buy,4961,280.31,5700,2008/05/22,12:49:16.000000
09240,10633660846,Sell,6792,74.51,5000,2008/05/23,10:14:40.000000
09241,04353027707,Buy,2616,28.08,1800,2008/05/23,11:08:35.000000
09242,76936696995,Sell,1459,12.31,900,2008/05/23,13:27:11.000000
09243,26379132357,Buy,4420,51.23,3600,2008/05/26,09:47:00.000000
09244,33031165101,Sell,1301,70.35,3852,2008/05/26,10:58:17.000000
09245,57619164585,Buy,4907,72.70,1500,2008/05/26,11:39:29.000000
09246,41920222352,Buy,5468,17.20,6000,2008/05/26,12:45:57.000000
09247,98720160628,Buy,4977,64.93,5700,2008/05/27,09:17:00.000000
09248,05073220437,Sell,4537,18.08,8300,2008/05/27,10:49:49.000000
09249,39025146800,Buy,4106,25.87,9600,2008/05/27,12:54:59.000000
09250,01397206244,Buy,6743,58.83,700,2008/05/28,09:15:17.000000
09251,10777201356,Buy,6856,65.53,6300,2008/05/28,12:37:53.000000
09252,54671605829,Sell,6282,35.73,6600,2008/05/29,10:00:59.000000
09253,03959615105,Sell,6661,21.05,9800,2008/05/29,10:42:43.000000
09254,22266508560,Sell,5457,62.22,9500,2008/05/29,12:30:26.000000
09255,08524240099,Sell,8458,19.99,300,2008/05/29,12:33:35.000000
09256,49602700896,Buy,1423,36.28,6400,2008/05/30,10:20:04.000000
09257,10609645272,Buy,8481,53.30,5000,2008/05/30,11:16:43.000000
09258,90723310941,Sell,3479,123.62,5900,2008/06/02,09:53:01.000000
09259,49479511390,Sell,2881A,67.67,7900,2008/06/02,10:25:31.000000
09260,10760095884,Buy,8114,118.58,1200,2008/06/02,12:54:14.000000
09261,10264523968,Buy,6935,28.79,1300,2008/06/04,09:11:35.000000
09262,88081197860,Buy,4609,8.86,8043,2008/06/06,09:30:16.000000
09263,47957227507,Buy,1528,11.87,6800,2008/06/06,09:42:19.000000
09264,55258224343,Sell,00636K,7.07,9245,2008/06/06,10:01:47.000000
09265,96492555392,Sell,1712,39.70,7100,2008/06/06,11:20:51.000000
09266,39024978664,Buy,020025,11.24,3700,2008/06/09,09:35:25.000000
09267,50392236409,Sell,3058,22.20,4000,2008/06/09,09:49:44.000000
09268,06052309459,Sell,2748,80.04,5000,2008/06/09,10:35:43.000000
09269,49765337766,Buy,6469,276.72,8200,2008/06/09,12:12:00.000000
09270,03065473018,Sell,3002,14.12,10000,2008/06/09,12:40:15.000000
09271,52044255194,Buy,2070,34.86,1500,2008/06/10,09:18:46.000000
09272,78443250812,Sell,3479,126.16,800,2008/06/11,10:16:23.000000
09273,90968433043,Sell,3706,43.09,1900,2008/06/11,11:25:13.000000
09274,63507085172,Buy,8045,122.70,3400,2008/06/11,11:40:37.000000
09275,61321143926,Sell,8472,30.49,2800,2008/06/12,11:11:50.000000
09276,75891212045,Sell,4108,21.14,700,2008/06/12,11:15:20.000000
09277,86749004145,Buy,00752,18.77,3900,2008/06/12,11:45:19.000000
09278,72669519935,Sell,3522,18.57,1200,2008/06/12,12:15:02.000000
09279,48201249273,Buy,2504,48.47,1000,2008/06/12,12:20:54.000000
09280,06025053979,Sell,6737,58.42,4900,2008/06/16,12:09:03.000000
09281,19043869932,Buy,2104,17.12,8600,2008/06/16,12:43:45.000000
09282,48339465054,Buy,2231,101.63,8500,2008/06/16,13:21:51.000000
09283,06147621809,Sell,00707R,31.94,4000,2008/06/17,09:38:26.000000
09284,27817278110,Buy,1418,28.41,4600,2008/06/17,10:27:42.000000
09285,92664719261,Buy,00893,19.46,5400,2008/06/17,12:10:27.000000
09286,32752987326,Sell,6680,89.16,9600,2008/06/17,13:05:29.000000
09287,79324273377,Buy,6780,15.42,9100,2008/06/18,09:26:42.000000
09288,75643296980,Sell,4767,33.03,6000,2008/06/18,09:45:02.000000
09289,10005042540,Sell,00690,31.87,4000,2008/06/18,10:45:03.000000
09290,83434478161,Sell,3521,21.39,6900,2008/06/18,11:48:06.000000
09291,39674787074,Buy,3585,5.86,5600,2008/06/18,11:48:48.000000
09292,04525434826,Buy,6419,113.52,8100,2008/06/18,11:54:16.000000
09293,58953177993,Sell,00688L,7.84,1700,2008/06/19,09:24:04.000000
09294,12446276069,Buy,00919,24.57,8800,2008/06/19,10:08:44.000000
09295,09609462702,Buy,6895,105.56,3400,2008/06/19,11:36:29.000000
09296,28175991118,Sell,3632,14.58,6000,2008/06/20,11:08:17.000000
09297,65262194315,Sell,7708,108.07,2500,2008/06/23,12:30:27.000000
09298,43421023691,Buy,1611,18.85,2200,2008/06/23,12:43:14.000000
09299,77531573327,Buy,6222,27.94,8800,2008/06/23,13:06:21.000000
09300,30072978009,Buy,1760,98.38,3800,2008/06/24,09:56:32.000000
09301,23155861176,Sell,3003,83.34,4700,2008/06/24,11:30:29.000000
09302,09474255939,Sell,6201,63.34,2800,2008/06/25,11:11:54.000000
09303,70837982967,Sell,5906,64.27,4700,2008/06/25,11:37:28.000000
09304,39275211178,Sell,4304,4.44,1500,2008/06/26,09:04:31.000000
09305,82033564625,Buy,00910,17.64,3300,2008/06/26,10:55:54.000000
09306,78978473034,Buy,020011,9.60,7200,2008/06/26,13:18:38.000000
09307,95752324940,Buy,1402,31.95,1500,2008/06/27,10:08:08.000000
09308,90420478563,Buy,3321,17.16,8000,2008/06/27,11:34:26.000000
09309,47040264659,Buy,00724B,34.60,2300,2008/06/27,11:53:57.000000
09310,46550015083,Sell,6443,26.98,5600,2008/06/27,12:40:16.000000
09311,63390982422,Sell,8930,35.28,9700,2008/06/30,10:13:43.000000
09312,32908593644,Sell,6951,63.76,400,2008/06/30,11:43:35.000000
09313,72014443139,Sell,2317,177.83,1200,2008/06/30,12:40:06.000000
09314,26260825700,Sell,00922,18.02,7200,2008/07/01,11:16:31.000000
09315,50529739401,Sell,3231,121.78,2400,2008/07/01,12:02:49.000000
09316,52394229223,Buy,2886,41.63,8500,2008/07/02,12:01:30.000000
09317,01538520607,Sell,2882B,61.17,4000,2008/07/02,13:15:49.000000
09318,01015100904,Sell,00793B,32.04,900,2008/07/03,09:32:18.000000
09319,39101405208,Buy,6947,71.92,1800,2008/07/03,10:04:41.000000
09320,30774042470,Buy,6682,13.25,8400,2008/07/03,10:59:28.000000
09321,86463453415,Buy,6266,34.53,9300,2008/07/03,11:06:16.000000
09322,58743192922,Sell,6680,88.65,500,2008/07/03,11:46:02.000000
09323,50529739401,Sell,00790B,59.68,10000,2008/07/03,12:50:57.000000
09324,66755830808,Sell,00782B,30.07,9900,2008/07/04,11:34:49.000000
09325,67518965428,Sell,9951,65.07,5800,2008/07/07,12:16:02.000000
09326,48537299902,Buy,00640L,62.07,1600,2008/07/07,12:19:03.000000
09327,73098039993,Sell,3002,14.74,3800,2008/07/07,13:00:35.000000
09328,58230313935,Buy,8444,31.54,2700,2008/07/08,09:09:32.000000
09329,65815511002,Buy,2758,132.82,5900,2008/07/09,10:57:35.000000
09330,99086943058,Sell,00668,50.41,4700,2008/07/10,09:48:14.000000
09331,31745330678,Sell,6285,140.01,7900,2008/07/10,11:42:24.000000
09332,91403918587,Buy,6291,145.62,2300,2008/07/11,10:05:57.000000
09333,13392998791,Buy,1712,39.20,8700,2008/07/11,10:09:06.000000
09334,15683616649,Sell,8104,31.73,1000,2008/07/11,11:41:00.000000
09335,37289246221,Sell,1616,25.30,4400,2008/07/11,13:08:11.000000
09336,99847536404,Buy,020040,4.81,4200,2008/07/14,11:47:08.000000
09337,20285400240,Buy,8054,170.43,6246,2008/07/14,12:55:25.000000
09338,17708151007,Buy,3706,48.40,500,2008/07/15,13:01:53.000000
09339,66520451463,Buy,6684,79.79,4600,2008/07/16,09:15:22.000000
09340,59851720362,Sell,2308,299.22,3200,2008/07/16,12:42:57.000000
09341,42754384143,Buy,6811,276.24,500,2008/07/16,12:47:21.000000
09342,17747983618,Sell,6747,169.31,8200,2008/07/17,12:55:14.000000
09343,13619804244,Buy,2388,106.24,6300,2008/07/18,10:24:38.000000
09344,43676531217,Buy,6115,56.03,1800,2008/07/18,10:25:19.000000
09345,93880663424,Buy,00784B,37.94,1800,2008/07/18,11:28:54.000000
09346,74654344836,Sell,4523,50.32,2700,2008/07/18,11:47:55.000000
09347,71614611892,Sell,2729,211.11,7100,2008/07/21,09:53:35.000000
09348,57694049467,Sell,2883,13.47,3500,2008/07/22,09:14:57.000000
09349,85341013810,Sell,2701,13.50,4700,2008/07/22,09:59:29.000000
09350,97963067495,Buy,5438,20.00,5100,2008/07/22,12:52:11.000000
09351,72212885449,Sell,2201,70.54,7800,2008/07/23,10:14:11.000000
09352,70697871073,Sell,8291,6.10,8700,2008/07/23,10:15:34.000000
09353,13755678095,Buy,6538,195.86,8100,2008/07/23,10:27:03.000000
09354,27326981395,Buy,00931B,15.28,9700,2008/07/23,12:36:04.000000
09355,10437357132,Buy,3593,11.98,8100,2008/07/24,09:24:37.000000
09356,86585118840,Sell,6910,36.21,8300,2008/07/25,09:56:23.000000
09357,66602236155,Sell,1809,23.54,3500,2008/07/25,10:05:12.000000
09358,40833281748,Sell,6947,68.74,3800,2008/07/25,10:41:08.000000
09359,81529055150,Buy,1599,29.94,4200,2008/07/28,09:05:43.000000
09360,90527287615,Buy,1519,733.11,2900,2008/07/28,09:21:34.000000
09361,24434104459,Sell,3633,80.42,8400,2008/07/28,09:52:45.000000
09362,57089379470,Sell,4909,78.45,7191,2008/07/28,11:11:20.000000
09363,20630921430,Sell,6403,14.92,7200,2008/07/29,09:30:56.000000
09364,48454281806,Buy,2883,15.46,7300,2008/07/29,11:08:07.000000
09365,35474121481,Buy,6228,23.71,4000,2008/07/30,09:34:00.000000
09366,18832038957,Buy,1776,18.55,6600,2008/07/30,10:09:44.000000
09367,94381963296,Buy,1905,22.26,600,2008/07/30,10:37:36.000000
09368,25532315022,Buy,6933,318.43,2000,2008/07/30,11:38:47.000000
09369,74296904774,Buy,6282,35.36,7900,2008/07/30,13:21:11.000000
09370,80926844848,Sell,2887F,47.59,6200,2008/07/31,13:13:08.000000
09371,61109165296,Buy,00663L,187.30,5400,2008/08/04,11:45:09.000000
09372,21616046726,Sell,4551,94.09,4400,2008/08/05,10:27:11.000000
09373,07151848114,Buy,2630,42.83,5600,2008/08/05,12:25:22.000000
09374,49602700896,Buy,2022,11.37,8100,2008/08/06,12:32:00.000000
09375,81724346480,Sell,6932,14.37,600,2008/08/06,12:38:52.000000
09376,44806729803,Sell,8916,56.43,3900,2008/08/06,12:50:00.000000
09377,72058024181,Buy,5222,162.03,600,2008/08/06,13:23:27.000000
09378,78650457365,Sell,6918,61.77,1400,2008/08/07,10:25:20.000000
09379,98647306761,Buy,1326,61.98,7062,2008/08/07,12:33:36.000000
09380,73421891225,Buy,4569,98.58,5500,2008/08/08,09:45:18.000000
09381,79495775048,Sell,5310,39.93,5400,2008/08/08,11:23:14.000000
09382,25617027875,Sell,5269,2102.10,3000,2008/08/11,09:01:57.000000
09383,45216375716,Sell,2910,26.42,9700,2008/08/11,09:35:57.000000
09384,68478503866,Sell,3090,71.17,900,2008/08/11,09:42:09.000000
09385,46748152825,Buy,6170,56.32,9300,2008/08/11,11:15:05.000000
09386,03053016827,Buy,6111,68.85,8400,2008/08/12,09:28:15.000000
09387,33647185410,Sell,3546,86.24,6800,2008/08/12,13:26:33.000000
09388,46863882004,Buy,6790,50.24,7200,2008/08/13,09:32:04.000000
09389,53185368987,Sell,00923,22.15,8400,2008/08/13,12:47:53.000000
09390,58567086004,Buy,6572,12.30,1600,2008/08/13,13:23:07.000000
09391,17028790959,Buy,6906,136.72,9000,2008/08/14,10:06:49.000000
09392,92755237283,Sell,1519,728.57,9800,2008/08/14,10:20:04.000000
09393,37420801016,Buy,2706,14.53,9700,2008/08/15,10:09:21.000000
09394,18119989327,Sell,4956,21.90,1000,2008/08/15,11:19:56.000000
09395,16282666044,Sell,3002,14.44,1600,2008/08/18,09:07:46.000000
09396,24901514280,Sell,2344,26.01,5100,2008/08/18,11:12:43.000000
09397,14033041745,Sell,00920,13.44,9800,2008/08/18,11:33:23.000000
09398,64251427928,Sell,3006,92.87,1599,2008/08/19,12:05:29.000000
09399,25772447098,Buy,6568,146.47,400,2008/08/19,13:01:06.000000
09400,10765157720,Sell,2597,153.57,7500,2008/08/20,09:43:40.000000
09401,70941853114,Sell,2885,30.83,6800,2008/08/20,10:46:00.000000
09402,58912226956,Sell,3597,25.49,100,2008/08/20,11:38:25.000000
09403,61818025262,Sell,3712,42.96,9000,2008/08/21,09:07:14.000000
